Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Antigua and Barbuda,ATG,Age dependency ratio (% of working-age population),SP.POP.DPND,90.49569707,89.99661591,89.78412488,89.70353738,89.4281259,88.81364356,87.7560282,86.66588104,85.44917393,84.11643109,82.63922914,81.7038399,80.47953247,79.06869761,77.65245507,76.22059258,74.43712445,72.53829581,70.58837215,68.59966522,66.62582812,64.46305175,62.91432426,61.72061944,60.57441253,59.42519019,59.09227532,58.79461673,59.10126222,60.56246385,63.22255396,62.54195948,62.42255928,62.42365127,62.11713646,61.45225668,59.73471888,58.42469941,57.54986879,56.99293991,56.48331898,55.90197588,55.16583927,54.55012216,54.25230705,54.24616342,53.47133704,52.69102879,51.85221675,50.91032236,49.84645096,48.8816649,47.84142988,46.81674921,45.93018965,45.22636436,44.81833699,
Australia,AUS,Age dependency ratio (% of working-age population),SP.POP.DPND,63.31390747,63.56115811,63.34514805,62.8381848,62.2877086,61.8259561,61.32960742,60.87626639,60.50810861,60.14080586,59.65535786,59.20243481,58.74150515,58.24805227,57.66337886,56.95465713,56.60252097,55.8876932,55.01030487,54.21814355,53.61875069,52.76919366,52.26948549,51.96746399,51.63397214,51.18639303,51.01278231,50.60310135,50.10702668,49.74278321,49.59203644,49.5775887,49.75981505,50.03059717,50.21516819,50.23842619,50.27667947,50.1791574,49.99978355,49.83377839,49.72620422,49.42595737,49.15838157,48.92551224,48.72209567,48.56992314,48.22309739,47.95587437,47.8347414,47.87923092,48.06817961,48.63881193,49.19472969,49.77093501,50.39963064,51.0854608,51.86305287,
Austria,AUT,Age dependency ratio (% of working-age population),SP.POP.DPND,52.40304592,53.37184133,54.29283087,55.248819,56.30932355,57.4750583,58.72189903,59.9907957,61.18797888,62.14351194,62.74848445,63.15674527,63.1649568,62.81350134,62.19597208,61.37342702,60.55401191,59.65388207,58.58024609,57.217783,55.56106643,53.95231628,52.13577718,50.32339197,48.77362736,47.61352459,47.11146455,46.78798703,46.63642428,46.62798059,46.73898772,47.1297718,47.70689765,48.35711173,48.85572613,49.0473809,49.11947761,48.83604772,48.32862321,47.84382836,47.52972806,47.32555784,47.27442496,47.33293386,47.39871392,47.42539525,47.60496134,47.75090751,47.87529672,48.01219319,48.18118727,48.31580521,48.47020052,48.67164005,48.90838365,49.16567,49.52983876,
Azerbaijan,AZE,Age dependency ratio (% of working-age population),SP.POP.DPND,81.53972916,85.25053951,89.12537857,92.74591125,95.56084947,97.26155547,99.11746076,99.51651781,98.83474729,97.61548996,96.10513607,93.92578718,91.66895341,89.16194229,86.19446657,82.79191315,79.60421668,76.18071888,72.71276782,69.46469642,66.58617322,64.32925595,62.44322406,60.93817971,59.80082362,59.0172944,59.07209414,59.354086,59.77865414,60.2960225,60.8851176,61.85051388,62.66153224,63.28872868,63.67218596,63.73646884,63.36740135,62.64348867,61.58275547,60.2519063,58.72417991,56.83481086,55.00402212,53.12020982,51.0648192,48.84352438,46.97646364,44.98977453,43.07782683,41.48288779,40.31854582,39.72338581,39.50130133,39.59522902,39.84843694,40.15141744,40.88160663,
Burundi,BDI,Age dependency ratio (% of working-age population),SP.POP.DPND,87.02187388,88.12462735,89.47854699,90.82515514,91.75992393,92.13284793,93.49064345,94.12112496,94.19658856,93.93447488,93.38466222,94.23160463,94.64422429,94.65506222,94.39749742,94.03492899,93.25903723,92.47700442,91.74957608,91.07633417,90.49663203,91.62779913,92.48842307,93.30075683,94.28099797,95.47170502,97.2014189,98.92333229,100.4738656,101.5951141,102.1735632,105.1066753,107.2780603,108.7607642,109.6955319,110.13317,110.84272,111.1774754,111.1112021,110.6483967,109.8594195,106.4789012,103.1348097,99.96223987,97.10153797,94.63090785,92.77522821,91.18201386,89.83960779,88.71151785,87.78080598,88.15154971,88.42919765,88.70611832,89.08737027,89.59206348,90.11978823,
Belgium,BEL,Age dependency ratio (% of working-age population),SP.POP.DPND,54.7612015,55.76312406,56.37671741,56.71818926,57.00579264,57.33978343,57.85499413,58.26311478,58.56494998,58.72373769,58.71730844,58.63298799,58.44265328,58.11194133,57.60366285,56.91847291,56.43488083,55.79125366,54.98296997,54.00536058,52.8743123,51.81229628,50.64460643,49.51347348,48.59007588,47.96792117,47.91382568,48.06749497,48.36896487,48.72302779,49.07035354,49.47158594,49.89072847,50.3230362,50.73648601,51.09891969,51.55805066,51.8962404,52.13715027,52.33252413,52.51411551,52.5496823,52.60375514,52.6524342,52.63624742,52.53465089,52.46919996,52.27961539,52.0607046,51.94725943,52.01442797,52.32407836,52.72483184,53.20223641,53.7051547,54.19360574,54.7983966,
Benin,BEN,Age dependency ratio (% of working-age population),SP.POP.DPND,77.15858158,78.43439613,79.67396041,80.84829166,81.84806831,82.61620611,84.2991516,85.65259915,86.73542287,87.62520256,88.36515289,89.83724075,91.00402458,91.91097705,92.60252931,93.1139575,94.212511,95.03798863,95.62967606,96.01515457,96.21962743,97.01475911,97.48936934,97.72036311,97.78816855,97.73646452,98.22562541,98.47926001,98.53581044,98.42618097,98.18096124,97.98569366,97.57319131,97.00466559,96.31381242,95.51293044,95.52609492,95.31020258,94.91562186,94.39540389,93.78366578,93.42999276,92.91308142,92.27876215,91.57102746,90.81993603,90.64109069,90.37472662,90.01159045,89.53567636,88.94983697,88.61368334,88.11028739,87.49101146,86.81092814,86.09778484,85.53419055,
Burkina Faso,BFA,Age dependency ratio (% of working-age population),SP.POP.DPND,77.46788387,78.62635313,79.47511321,80.09515868,80.58526613,81.00191185,82.25150358,83.34597843,84.26930515,84.9660895,85.41129622,86.78777419,87.75363716,88.41937912,88.95009218,89.43840519,90.87286859,92.21354514,93.4164041,94.40321808,95.1525374,96.73431337,97.88709558,98.73133536,99.39972841,99.93420823,100.9539536,101.6753522,102.1203724,102.2844706,102.1677828,102.4088894,102.3430549,102.0039092,101.4302001,100.6664035,100.5653208,100.1724417,99.58255646,98.89388237,98.15605379,98.07380042,97.80356639,97.39285443,96.88611686,96.3161927,96.32749204,96.17547851,95.88484796,95.45756794,94.89859856,94.7165182,94.29806912,93.70950704,93.01468345,92.2404615,91.56113978,
Bangladesh,BGD,Age dependency ratio (% of working-age population),SP.POP.DPND,80.29306755,81.64661872,82.56060107,83.24894607,83.99543502,84.91690585,86.45784255,88.05110151,89.54498994,90.61295132,91.028108,91.88596421,92.35778863,92.51399178,92.58993964,92.74166791,93.1224473,93.22665441,93.08849875,92.64494277,91.88666432,91.75476613,91.08673047,90.09702199,89.0411689,88.02477549,87.32082496,86.58241161,85.74569019,84.6800456,83.33791497,82.27105951,80.96718817,79.49188773,77.93528373,76.35107223,74.97567655,73.55850523,72.11546914,70.65180204,69.17964641,68.03508546,66.83511761,65.60706845,64.37285129,63.13470106,62.23812084,61.28605366,60.29092485,59.27227098,58.23679263,57.07321231,55.97100881,54.88728585,53.76234991,52.57851108,51.46542347,
Bulgaria,BGR,Age dependency ratio (% of working-age population),SP.POP.DPND,50.75854753,50.47573528,50.00379084,49.42977047,48.90416304,48.50384194,48.28036899,48.12791702,48.05102891,48.03898854,48.09290723,48.31081005,48.55167229,48.83212687,49.16541227,49.5477936,50.14379082,50.750776,51.27100478,51.54958183,51.51072428,51.32278473,50.76354262,50.04603057,49.47318027,49.20145463,49.1986596,49.54448349,50.03063607,50.35345109,50.35438512,50.60551934,50.46819553,50.06752966,49.63068988,49.2855183,48.9579231,48.712969,48.48614657,48.13997424,47.60778348,47.11786175,46.55100775,45.93123296,45.32487771,44.79757191,44.81121633,44.80810858,44.89169325,45.18405333,45.74141481,46.72587088,47.88444675,49.17089807,50.47455919,51.70585846,52.82899364,
Bahrain,BHR,Age dependency ratio (% of working-age population),SP.POP.DPND,79.48329779,83.03462411,85.99634762,89.01196842,92.20914346,94.97253776,93.35390075,92.02472014,91.10173527,90.39975604,89.75981578,86.67028181,82.66640096,78.52101391,74.9394093,72.18651283,68.10649731,64.82635264,62.19795318,59.92367659,57.82000289,57.1193388,56.77361962,56.67455729,56.6908562,56.71248641,56.47136112,55.87608321,55.19614613,54.46533207,53.54518913,53.10603125,52.18714451,50.96681739,49.65444752,48.47195042,48.23501686,47.87482601,47.75538702,47.96318034,48.35531309,45.89107565,43.65935161,41.76011622,40.15051207,38.74346203,35.81309534,33.45052278,31.58848537,30.09158882,28.8515156,29.0238543,29.19036003,29.4511118,29.80739624,30.16430711,29.25654209,
"Bahamas, The",BHS,Age dependency ratio (% of working-age population),SP.POP.DPND,85.76347077,85.5892169,85.78420843,86.35824784,87.10011475,87.72736412,86.79854508,85.65797637,84.59810778,83.92215267,83.62138133,81.46076211,80.50689186,80.18883847,79.71300135,78.70307296,77.65396056,75.62659824,73.19701931,71.15277582,69.80573916,67.71862615,66.71712394,66.25592487,65.60112889,64.43645689,63.74910124,62.27065443,60.45301361,58.9674805,58.10619938,57.09532834,56.87423371,57.02960321,56.92704097,56.28922572,56.18430177,55.47777844,54.45236663,53.57155935,53.0395738,51.55386015,50.31774356,49.16335188,47.94363458,46.66271704,46.04288702,45.33999049,44.37152451,43.14250678,41.81696701,41.56866834,41.14413403,40.76697178,40.64550557,40.81583622,41.12639374,
Bosnia and Herzegovina,BIH,Age dependency ratio (% of working-age population),SP.POP.DPND,70.74497677,71.00498517,70.99676286,70.66349333,70.03819144,69.16525003,69.03860148,68.31088598,67.21466904,66.10052715,65.15059755,64.06680145,63.33815143,62.6996353,61.79767487,60.50525022,59.25995092,57.68984181,55.94117488,54.25183841,52.74227574,51.15069318,49.78387389,48.59262995,47.48166541,46.42019552,45.75078757,45.19126684,44.7741144,44.52456032,44.39385548,44.31657322,44.39445265,44.58565836,44.89605636,45.38802865,45.53920734,45.76159064,46.02690753,46.24505529,46.34065417,46.53946553,46.49986711,46.24340758,45.83943683,45.33596882,44.56659108,43.89707127,43.30903217,42.7422836,42.19431205,42.381592,42.42558398,42.45055325,42.68579653,43.25578286,43.58336191,
Belarus,BLR,Age dependency ratio (% of working-age population),SP.POP.DPND,59.18245692,60.70227645,61.6743662,62.21786893,62.56574023,62.81677175,62.62716912,62.35923744,61.9121744,61.18446414,60.18582621,58.81452924,57.55393957,56.41511219,55.38409585,54.42873486,53.79948966,52.98808542,52.07349213,51.20310913,50.4753401,49.83490385,49.3751486,49.08612613,48.91289093,48.83712325,49.19497405,49.55133859,49.89466722,50.25424291,50.63375876,51.19173616,51.65354469,51.95274639,52.00715758,51.7738739,51.0597825,50.22066117,49.2530455,48.19525039,47.11470693,46.46152271,45.81885264,45.14530088,44.39199122,43.54112718,42.89809448,42.11445227,41.34668533,40.77717088,40.51082392,40.78428785,41.32039577,42.07561949,42.93996287,43.82544795,44.96682365,
Belize,BLZ,Age dependency ratio (% of working-age population),SP.POP.DPND,97.72771203,100.3405894,102.1505376,103.5439951,104.6603523,105.5414593,105.9886218,106.3767054,106.5546637,106.3696141,105.8010073,107.0428377,108.0367807,108.7440869,109.1408639,109.2256484,108.9858972,108.2374401,106.9440515,105.4956881,104.2636702,101.8217378,100.1294567,98.8743108,97.5543947,95.92401635,95.34133585,94.24789115,92.95137093,91.77877429,90.80328803,90.35695789,90.22153045,90.12324299,89.83405028,89.32890572,87.27573906,85.1143986,83.23042648,81.78955774,80.66563909,79.31490376,77.99727104,76.59564695,75.04675919,73.35140626,71.64557111,69.94823079,68.29742908,66.74492349,65.32055763,63.34964223,61.59502018,59.95324757,58.34796625,56.78067427,55.6604734,
Bermuda,BMU,Age dependency ratio (% of working-age population),SP.POP.DPND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Age dependency ratio (% of working-age population),SP.POP.DPND,88.37841863,88.69266327,89.10701176,89.46569579,89.46528616,88.97905747,89.12298759,88.73700495,88.00785065,87.18975527,86.40947566,86.36671691,86.2011825,85.96558335,85.67770228,85.34070563,85.59937503,85.77472023,85.86212778,85.82858692,85.64835727,85.94206027,86.01687648,85.93533275,85.75666243,85.49537303,85.43931544,85.26092927,84.97968609,84.60625565,84.14546759,83.66358973,83.07834288,82.4008532,81.64165609,80.81371397,80.1117156,79.31207231,78.44931431,77.54770284,76.61654896,75.86811384,75.03460401,74.16378681,73.30307657,72.46903351,71.691951,70.93700613,70.17344481,69.35229189,68.45558464,67.55018479,66.55525032,65.53090941,64.56164815,63.69479308,62.89597106,
Brazil,BRA,Age dependency ratio (% of working-age population),SP.POP.DPND,86.1925154,86.91069661,87.5342639,87.95886292,88.04076139,87.72271946,87.69345505,87.09732195,86.13604116,85.0552016,83.96367343,82.93170976,81.90165701,80.82662667,79.63742087,78.33742254,77.24460074,76.10959607,74.95444251,73.81657794,72.72661721,72.07712945,71.35626786,70.61273731,69.86743271,69.10584479,68.54595403,67.85252991,67.06059132,66.20441035,65.29517177,64.29074855,63.32319132,62.32040648,61.20836847,59.98088075,58.88775789,57.72391505,56.5343893,55.37933419,54.28643119,53.44638593,52.57155377,51.69749644,50.85326755,50.04422763,49.18873141,48.40705225,47.67557868,46.96540554,46.27616053,45.66889656,45.11883127,44.62378196,44.18965759,43.82426324,43.64431579,
Barbados,BRB,Age dependency ratio (% of working-age population),SP.POP.DPND,81.46023714,82.94508757,84.00499992,84.7632984,85.41557969,86.01934688,85.98296525,85.62731915,84.99231795,84.14033838,83.07579102,79.80823252,77.2226137,75.07998271,72.96821288,70.73126726,69.8742989,68.56655013,67.48635161,67.16158658,67.50732281,65.3166806,63.75254008,62.43306891,60.93092771,59.12801796,57.84859235,56.20456103,54.45328649,52.96517489,51.89154188,51.12996801,50.78444905,50.68530027,50.60667081,50.44487471,50.38225781,50.26202766,50.15326336,50.15690085,50.30495786,49.62908504,49.13833358,48.76754695,48.40853635,48.03295516,47.85214732,47.65879403,47.53443387,47.60024382,47.89819498,48.02441392,48.40649524,48.99949368,49.69757798,50.44304467,50.96326509,
Brunei Darussalam,BRN,Age dependency ratio (% of working-age population),SP.POP.DPND,90.14887183,92.22960834,95.04096218,97.90203874,99.72240366,100.0683661,98.43567981,95.65194706,92.36414639,89.35270968,86.94529402,84.66373692,82.97765471,81.62479369,80.2230872,78.60449187,78.04119129,76.66329728,74.95342799,73.28383844,71.72746591,71.14300622,70.7460115,70.41499976,69.98784839,69.37399098,66.90778492,64.55589258,62.49858745,60.80121218,59.42399507,58.82258209,58.16720647,57.48813603,56.72195217,55.79448414,54.85977698,53.66788141,52.31365289,50.86485512,49.3537168,48.42419006,47.34966271,46.32963702,45.39987463,44.50657517,44.08913484,43.48531708,42.81701067,42.17674474,41.56173854,40.66517438,39.95553611,39.37963564,38.87712007,38.43083299,38.33144292,
Bhutan,BTN,Age dependency ratio (% of working-age population),SP.POP.DPND,80.04773578,80.57172606,80.39043886,79.88240831,79.54106596,79.58953222,80.21289316,80.98658427,81.83030516,82.52229589,82.93267757,84.00781301,84.67367321,85.04582295,85.2420849,85.33353809,86.04465628,86.48763406,86.69353667,86.66096743,86.38630887,87.17079925,87.56064555,87.66463505,87.65432099,87.65258537,87.91467903,88.22195309,88.42953832,88.24132912,87.43349927,88.62792184,89.36775876,89.78681875,90.23631154,90.98165767,89.35726423,87.71909271,85.98352698,83.91290293,81.41425774,77.62941852,73.69506498,69.86006517,66.34028104,63.19769956,60.82394316,58.68489075,56.7570227,54.95987507,53.24565098,51.97056264,50.65426432,49.37872856,48.23820506,47.26964628,46.46301454,
Botswana,BWA,Age dependency ratio (% of working-age population),SP.POP.DPND,98.62923442,100.5274002,102.9212945,105.3924543,107.2853355,108.2942397,108.7084528,108.3613878,107.4638202,106.3740553,105.3010761,104.3341162,103.2624995,102.1846652,101.1722698,100.267722,99.38524114,98.57645382,97.84554744,97.15402767,96.47461246,96.61173236,96.60995578,96.45372429,96.08441584,95.43909591,94.84370384,93.77499176,92.34615328,90.69950846,88.91215024,86.79145527,84.75483546,82.68845526,80.44475945,78.00231877,76.29280216,74.30048736,72.18149324,70.13643047,68.25543315,66.95174773,65.70557996,64.52199111,63.38102889,62.28099937,61.11332001,60.06993393,59.13066228,58.27407028,57.5,56.85154402,56.2791717,55.79635942,55.40257479,55.08099434,54.91022441,
Central African Republic,CAF,Age dependency ratio (% of working-age population),SP.POP.DPND,74.03425105,75.23080854,76.20469551,76.97990989,77.54430052,77.89335244,79.06556078,79.89457146,80.44057935,80.75224854,80.86439045,82.13020087,83.07238631,83.75106849,84.23899054,84.58686518,85.32358314,85.79487581,86.07338295,86.22720714,86.30691899,86.6115504,86.7508734,86.76441615,86.65218049,86.39981432,87.48532328,88.30558436,88.88382168,89.26600052,89.48046884,89.4568415,89.14551121,88.61130462,87.90717092,87.06829165,87.06163991,86.88006775,86.52792382,86.00096023,85.31344739,85.65462802,85.72097358,85.57471013,85.29031834,84.90318575,85.43873439,85.80328699,85.98296642,85.94327084,85.65682331,86.93429877,88.0506358,88.94831655,89.60548267,90.03543962,89.25124877,
Canada,CAN,Age dependency ratio (% of working-age population),SP.POP.DPND,70.70413012,71.07283858,71.09017272,70.80009994,70.2682476,69.51573357,68.32784065,66.814205,65.10499815,63.35089011,61.63548061,59.66229584,57.92103529,56.31011714,54.69204012,53.03667908,51.89376685,50.62716694,49.36402219,48.27598401,47.43801494,46.83630289,46.42082083,46.18545868,46.07901851,46.07357036,46.16673226,46.31014346,46.49700576,46.71732118,46.95580544,47.22724477,47.50099172,47.72331146,47.83192341,47.80420318,47.80562061,47.6063947,47.26415336,46.87077103,46.48238429,46.00901395,45.59015985,45.20544466,44.83060658,44.48632545,44.23332915,44.03354367,43.93386236,43.98147676,44.19611175,44.68164021,45.20453357,45.81078404,46.52175682,47.33100663,48.2439148,
Central Europe and the Baltics,CEB,Age dependency ratio (% of working-age population),SP.POP.DPND,57.41108476,57.52605452,57.28561635,56.76966845,56.1429592,55.51321512,54.71395818,54.09045882,53.55511651,52.98932508,52.374394,52.25389752,51.9328858,51.58296044,51.44461573,51.61839062,52.07677308,52.83782141,53.70883384,54.32700685,54.48726569,54.49631986,54.00690953,53.26276333,52.62646544,52.27199682,52.09946011,52.19744948,52.38456591,52.40305891,52.12430312,52.05893086,51.66221741,51.03291863,50.34601233,49.67699177,49.08440842,48.50780297,47.9281898,47.2885212,46.56942381,45.98792387,45.38501026,44.77314424,44.17443623,43.62287824,43.34680435,43.12555168,42.99799347,43.01084447,43.1897396,43.71977926,44.31509162,45.00553309,45.82957617,46.78889619,47.75974217,
Switzerland,CHE,Age dependency ratio (% of working-age population),SP.POP.DPND,52.27823119,52.8189699,53.04135164,53.03853238,52.92608538,52.76056737,53.06146096,53.31156736,53.52913522,53.69381644,53.77456716,54.1206201,54.32039762,54.37212281,54.255499,53.94587222,53.67523135,53.28950756,52.72967665,51.97913945,51.09779742,50.13314299,49.09280794,48.08822393,47.23471996,46.58550924,46.35850213,46.18811395,46.09286024,46.0970236,46.21563735,46.44813662,46.79948167,47.20565038,47.55557759,47.77612339,48.20927459,48.49869577,48.64840794,48.7026283,48.69196398,48.47839431,48.20147295,47.88540424,47.56466016,47.27947084,47.04998506,46.87943856,46.79382557,46.81612131,46.9629311,47.18607294,47.48173828,47.86901512,48.31572299,48.76823905,49.38213759,
Channel Islands,CHI,Age dependency ratio (% of working-age population),SP.POP.DPND,53.10562917,53.43636642,53.34250533,53.3594846,53.6683865,54.17566064,54.23926747,54.08042811,54.18560557,54.65092297,55.2374731,55.28732716,54.98633366,54.433342,53.69808736,52.83386126,52.57412172,52.14005455,51.54110608,50.77220989,49.89594781,49.04722835,48.0651592,47.11173924,46.29063076,45.63819019,45.2789446,44.95218304,44.72419174,44.54723451,44.34456929,44.74367626,45.01620828,45.26083463,45.52319091,45.79702224,45.94548294,46.08166498,46.15798547,46.14516847,45.98916308,45.9543993,45.81779178,45.60655832,45.37775247,45.2137822,45.43285202,45.50415559,45.44103667,45.29539479,45.18582541,45.43436302,45.73782041,46.11468985,46.55222028,47.05016074,47.63395901,
Chile,CHL,Age dependency ratio (% of working-age population),SP.POP.DPND,78.91569547,79.43517924,80.08165707,80.68874725,80.99403724,80.89102888,80.80007408,80.33450773,79.5772417,78.64905723,77.60725994,76.77725265,75.72384608,74.51074983,73.20010027,71.82475134,70.38640963,68.9934248,67.61187061,66.20462718,64.78257722,63.48993668,62.23180257,61.04256726,59.98089144,59.08278881,58.4447879,57.90940338,57.4773503,57.11964776,56.80271533,56.64248958,56.41277083,56.13769778,55.84032288,55.51796979,55.06004718,54.62822359,54.16126788,53.58344517,52.87538157,52.12307407,51.2618763,50.35299243,49.49702452,48.75556472,48.13770737,47.62100283,47.18737481,46.79299016,46.41734735,46.16558299,45.88424257,45.6304685,45.48034048,45.47048627,45.55378286,
