Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Antigua and Barbuda,ATG,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,80.7281189,98.71730804,,91.78395844,88.40309906,90.61126709,86.98285675,81.12272644,76.91751099,,,,,112.8007126,,,,,,,,100.140007,,,109.1473312,,,,,124.1303711,,,,,,,104.3192062,104.7472382,102.7987976,103.408989,100.6770477,97.89286041,,97.10739899,97.0528717,,
Australia,AUS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,110.8062363,110.2184372,109.5266113,104.7148819,107.5582504,108.4452667,110.4316711,111.4916763,111.0503769,110.2314606,108.8779068,107.7867126,106.4705429,105.7478714,104.2709808,104.8561707,105.3053284,105.945282,106.1370926,105.8115234,105.5315781,105.4117508,105.3247833,105.2922363,100.7926331,101.0991287,100.7295609,100.5014725,100.2563095,100.3372879,100.2517776,101.150238,101.274971,101.8791199,102.3891525,103.0109634,104.9848633,105.0581284,105.3190613,105.7040863,105.9915009,106.4533234,106.5677719,106.0756989,102.2078171,,
Austria,AUT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,103.4291382,102.8956909,101.2817764,100.1642609,99.78778839,99.33589935,99.57621002,97.39335632,96.87882996,96.34539795,96.52632904,97.4223938,97.23725128,97.24594879,96.7793808,99.28385925,101.1160736,103.9492111,105.7422714,105.4821091,104.2903824,104.0707474,103.4660568,102.5625305,102.5125275,102.5439682,102.9658203,103.7690506,103.9260635,103.817421,103.0930099,101.3880081,100.6045532,100.8716888,100.9824905,101.6898117,101.7564621,100.7743683,100.2312622,99.83867645,99.86933136,100.7692795,101.5607224,102.2489777,102.9701614,,
Azerbaijan,AZE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,115.4447327,,,,,118.5699081,,,110.4032974,110.1215591,109.0579605,108.1835098,107.7092896,110.4555664,111.7443085,93.25375366,94.52192688,92.9260025,95.48014069,97.20748901,98.86100006,98.34942627,96.21324158,97.26132965,95.52696991,94.21665955,94.77120209,94.07247162,95.068573,93.76229858,95.57363129,97.95530701,100.5004501,106.0598907,106.6014862,,
Burundi,BDI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,28.39640045,27.45465088,23.6915493,21.6046505,21.8485508,21.74748993,21.94874954,23.5907402,23.94602966,25.98900986,28.41640091,32.85694885,40.25481033,45.35147095,49.6518898,53.44612122,59.44522858,66.37055969,67.22473145,67.32597351,68.66266632,65.2125473,64.20947266,,48.1569519,37.63230133,38.97509003,46.56420135,55.15267181,56.9054718,59.68107986,64.46746826,69.87505341,74.71753693,79.06214905,100.0449982,111.2996216,118.0977783,126.0699387,131.456955,135.1190491,133.3052826,130.4593048,127.6357727,123.7817917,,
Belgium,BEL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,107.6630173,106.9794769,101.4153671,104.1059265,104.6761932,105.7609711,106.4010391,106.459938,105.798027,105.6715164,104.8846817,103.9810104,100.6110916,99.57762146,98.71849823,98.94763947,99.83029175,100.8607635,101.0934372,100.5136871,99.67646027,98.24665833,101.6908264,101.0342331,101.0167694,101.2859879,,,103.6700897,104.8607101,104.2411423,103.4199982,102.7209091,101.3165131,101.2247086,101.8401337,102.7928009,103.5233612,103.523262,103.2656403,103.1886215,103.5501633,105.1199722,104.8543167,104.1929779,,
Benin,BEN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,34.51070023,37.40050125,41.13822174,39.38227081,45.82863998,47.60491943,49.59128189,50.39913177,56.38729858,57.76020813,59.83237076,64.04553223,65.61971283,63.61772919,63.77054977,61.89889908,62.29442978,61.27507019,60.75796127,50.93820953,57.78126144,60.9154892,65.88185883,66.1869812,69.43811035,71.80116272,75.38082123,78.31697845,78.40350342,81.20214844,89.10188293,94.3789978,97.84088898,101.5409088,98.54522705,98.79341888,,110.0333633,114.8725891,116.2887802,118.6075211,122.7695313,124.347908,125.561203,128.9833527,,
Burkina Faso,BFA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,12.20559025,12.72924042,13.05107021,13.52604008,14.11695004,14.6145401,15.07219028,15.73085022,16.36038971,17.29204941,18.48386002,20.06352997,21.83785057,23.34260941,25.56907082,27.77662086,29.78624916,30.31632996,31.49872971,32.52550125,33.72296906,34.41490936,35.47658157,36.77635956,38.83549118,40.96957016,,43.31800079,44.28327179,45.01659012,46.43785858,47.06068039,49.31790924,53.88323975,58.33338165,62.06523895,67.66522217,73.20320129,77.55835724,77.83035278,81.28205109,83.68218994,85.26255798,86.89006805,87.99263,,
Bangladesh,BGD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,55.41798019,51.15161133,63.23197174,74.95339203,73.13063812,77.83435059,79.16507721,73.71330261,72.49790955,71.62561798,70.60761261,69.37983704,70.56822205,71.77110291,70.23419189,68.03687286,67.42767334,66.22389221,77.78124237,77.74889374,81.04756165,,,,,,,,,,,,,,,98.66104126,99.40104675,98.60388947,96.54550171,99.76931763,102.6562881,111.8765564,,120.7367783,,120.4330597,,
Bulgaria,BGR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,106.2386475,104.3197403,102.0527573,99.74690247,96.35240936,98.30579376,100.4195938,103.106781,103.6507874,101.4181213,100.8170929,103.5995789,104.7772217,106.6613464,107.4104767,105.0584412,106.0015869,103.8419189,101.7003403,95.05818939,93.96807861,93.98853302,94.88253784,95.97328186,97.97635651,101.4578323,102.5780487,103.4994278,103.8584366,104.3218307,105.7989197,104.9863205,105.8908081,105.115242,101.197197,98.64306641,100.3754883,101.5363693,102.9260178,103.6331711,101.5005112,100.1289368,99.37438965,99.0790329,97.2181778,,
Bahrain,BHR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,106.4893265,109.8236618,111.9706116,113.0048904,115.4149094,112.4263763,110.3399963,108.4435501,109.2044601,109.0933533,106.9794693,106.0514069,105.2855606,109.6343079,111.1008835,112.5088272,111.8895035,112.138031,112.7370987,110.3334122,111.4482193,107.9051285,107.6867828,106.9707794,107.6981506,107.678833,107.7314301,107.7975616,107.8930969,104.9617767,100.6757584,100.7407303,99.80986023,98.38226318,95.74597931,98.41713715,,,,,94.86897278,95.32286835,97.63314819,99.68023682,101.1711731,,
"Bahamas, The",BHS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,101.795723,99.91925049,96.3718338,99.39304352,102.4873199,103.536438,105.1924133,106.2783737,104.1939697,101.0023499,101.8918228,100.5042572,100.8989029,95.92694855,105.3753815,106.4903107,,,,98.27638245,95.10762787,94.46897888,95.39305115,94.61691284,95.97303772,101.2785797,98.97808075,99.4588089,96.88800049,,,94.44444275,,103.7418365,109.1632309,107.8449631,111.2169724,111.244339,107.3528976,107.8977509,,,,,,,
Bosnia and Herzegovina,BIH,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus,BLR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,98.93351746,97.35353851,96.0393219,94.80631256,94.64015961,95.08952332,96.53418732,98.39946747,99.95249939,102.2135315,103.6166763,104.8777466,105.6222,106.4890366,107.3224106,108.3472214,94.30371094,94.26365662,93.41645813,93.27246094,95.11698151,94.74697113,96.49526978,96.63925171,97.87709808,98.88784027,100.1262436,102.3771362,111.295929,113.1433182,113.9228363,111.0736694,100.9463882,98.62963104,97.30198669,98.436203,100.9466629,104.0266495,105.076683,103.449913,101.2123718,98.97614288,97.80240631,98.96627808,101.3416214,,
Belize,BLZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,113.3989868,111.3638382,111.0604477,110.5651779,,107.2569275,108.4658508,108.9633484,,109.2577362,106.8104477,107.5908279,108.5271301,113.2825775,113.8104477,112.5286484,113.9346771,113.1033096,111.5629578,112.7317429,114.7413712,113.8194885,115.0652771,117.8499908,119.6850586,123.1280594,122.291008,,119.0450516,115.8899765,112.4040375,107.2696075,111.1721115,112.8914108,113.3220596,113.7301178,113.1587601,112.3514404,113.0153809,112.550499,111.4111176,113.7917099,112.0314484,111.7301865,113.1385117,,
Bermuda,BMU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,100.3644638,98.26296234,95.89112091,96.44294739,97.14968109,100.4129791,102.099411,103.076683,96.89531708,98.09898376,97.71118164,97.65859222,97.21047974,96.00694275,96.79039001,,,,,,,,,,103.6509018,,114.5667038,,,,101.2867584,101.509201,101.6246567,100.3965836,99.1047287,97.11438751,,,,92.28388977,89.83261108,87.50518799,86.45133972,87.47599792,90.34857941,,
Bolivia,BOL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,85.02114868,84.88603973,86.42701721,88.86315918,91.0489502,95.7064209,97.89771271,94.99739838,95.90366364,97.4337616,96.57520294,98.06820679,,99.77838898,104.864418,,102.3852997,108.4634094,,97.81329346,100.1321793,101.915947,102.461441,103.9713211,106.7830505,110.171608,112.3035278,86.99240875,115.6867218,117.9156189,117.9613495,117.2047729,117.9078064,116.1759262,115.5439377,114.9427109,113.4143295,112.6471634,111.5192337,108.0386276,104.7076111,101.4560165,99.95999908,98.64202881,97.35877228,97.13803864,,
Brazil,BRA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.6453857,,150.785553,146.8277893,140.5444946,133.6963043,133.2621613,,128.1797943,132.0552063,131.1651611,,132.4966125,130.3760223,109.7704926,111.0638733,115.3407898,,
Barbados,BRB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,102.3860092,100.2943115,101.3415833,98.58706665,104.6215134,107.5378494,114.5722427,116.3091736,115.1430283,101.3962708,98.14405823,98.25727844,99.78948212,105.972908,108.6961212,,,,119.4685593,114.4853134,,106.2950974,,,,,,,102.2266235,100.6621704,99.27871704,96.76538849,96.65312195,94.96405792,96.13706207,98.25029755,99.67780304,101.2271805,100.5441513,99.70517731,98.41721344,,,93.62728119,,,
Brunei Darussalam,BRN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,129.2607269,132.9988861,133.7989349,131.5548706,129.1727905,124.4070663,123.9155807,125.6411285,125.1012497,109.8575974,108.7536087,109.4272537,105.9882202,106.140892,107.8131866,105.8625031,111.6366806,110.7069931,114.0866089,118.6686935,,113.0754318,113.78965,115.8704224,117.016861,115.6893005,114.0377197,111.5838013,113.5758286,112.9188766,111.2940369,108.4863586,109.0295181,112.1398773,112.602272,112.0958862,111.7696991,110.9496765,108.5753479,107.6157913,107.1307373,107.4089508,106.7837296,107.4519424,107.4440308,108.1377029,,
Bhutan,BTN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,20.14397049,20.12606049,21.60251999,,24.92411995,,30.21969986,32.76921844,32.80376053,36.53905106,46.6493988,51.67008972,53.90246964,57.40689087,59.21651077,58.64305115,53.68534088,54.22716904,55.94984818,,,51.12839127,50.74972916,56.2053299,59.27865982,63.23978043,67.30799103,70.73188782,72.84382629,74.98474884,78.23903656,81.75817871,84.83978271,88.10613251,91.78125,94.57418823,97.62863922,100.5099182,103.0617371,106.8178024,109.4029694,111.0830307,110.9756165,104.8430176,102.1316986,,96.74880981,
Botswana,BWA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,59.85749817,55.19924927,55.96162033,61.64385986,64.9090271,70.51522064,73.70188141,77.85175323,79.63897705,82.81082153,87.78423309,91.07025146,92.16249847,94.03353119,95.63303375,97.99117279,99.45078278,100.9157791,102.1600571,104.0500031,103.8375626,106.2499313,104.4972916,103.6959686,103.6257401,102.7396774,103.4828873,104.1617126,103.6455002,104.1333694,105.0816422,106.9180908,107.5896683,107.6238022,107.1383896,107.1951675,107.6448669,106.6902695,106.4792175,107.5096664,,,108.0655823,108.5723877,107.6304932,,,
Central African Republic,CAF,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,64.87484741,63.59386063,67.38079071,67.75818634,71.1460495,71.38430786,73.60362244,72.83203125,71.44107819,70.30780792,69.33326721,70.97963715,71.8899231,74.96122742,77.04884338,75.62065887,64.91655731,65.78939056,66.33934784,70.14257813,65.0303421,56.94789886,,,,,,,,,77.88150787,68.66033173,68.08614349,58.47304916,65.03376007,64.75450134,75.01068115,86.83096313,88.86504364,91.80876923,92.5838089,93.45572662,,,,,
Canada,CAN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,102.4198074,100.4227295,98.31950378,96.95461273,97.79782104,98.06854248,98.64951324,99.1651001,99.22515869,99.28324127,99.02529907,104.7331467,104.1455383,103.5809021,103.3049088,103.5467606,103.4757385,103.5216675,103.7788696,103.7846222,103.9312897,103.1522827,102.1688995,101.3679581,101.2743225,102.2714386,,99.32678223,99.78256989,100.3329315,,,,98.11682892,97.05580139,98.63130951,98.78649902,97.91333771,98.98703766,98.68959808,98.29531097,99.69377136,100.5723114,,,,
Central Europe and the Baltics,CEB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,102.0789108,102.0605087,102.9010391,102.7269592,102.8657913,102.3232498,101.804657,101.2827988,100.7179031,99.91192627,98.59951019,97.63565826,98.9284668,99.8806076,100.4301834,100.2181702,99.34703827,98.71353149,97.43965149,96.19957733,94.46395111,93.99809265,94.60501099,95.66262817,96.57647705,96.97956848,97.7598877,98.69996643,99.52935791,98.96308899,99.15995789,99.54898071,99.40061951,99.38056946,100.0209579,99.15952301,98.82396698,99.10452271,98.79389191,99.28106689,99.53089142,99.32784271,99.89997864,99.55503845,99.6465683,,,
Switzerland,CHE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,93.30036926,92.6995163,92.06781769,91.38686371,82.9276886,83.90602875,82.9473114,82.3842926,82.2996521,82.27410889,81.71334076,81.26473236,81.08805847,81.43863678,82.58381653,84.44702148,86.96764374,89.43309784,90.76157379,91.04338074,95.38303375,94.3319397,95.82508087,97.84819031,,105.0875092,105.5508804,106.3658905,105.3136215,104.331398,103.7370987,103.0746613,102.056221,101.735611,101.8349304,102.2593384,102.5565491,102.5842514,102.8688889,102.9093399,103.3546524,103.2310028,103.9151306,,
Channel Islands,CHI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,122.1848602,128.8355865,128.8788757,128.6089935,127.3397598,123.6634216,119.2253036,117.6830978,117.125679,117.8872681,116.1365967,114.9754486,113.6363907,112.6820221,109.707077,110.3595428,109.0926819,,106.2770081,106.724678,107.3970108,107.0223618,103.6022186,103.2489777,,,102.3976898,80.26183319,106.3683701,108.3655777,108.9311295,,108.1068802,106.6762924,110.4935684,109.5047226,108.9910507,109.1213226,108.7578812,106.7561798,103.2851334,102.197052,101.7256012,100.1880798,100.5261383,101.6437302,,
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,109.1377869,108.3008118,109.9264679,117.2958679,120.9589462,123.2864532,123.2709808,118.0928268,112.1015015,110.7208481,111.2381668,112.7674103,112.4093781,112.4982376,113.3832321,118.6392212,123.5658188,128.3821259,130.3918152,130.7381897,129.7021942,126.3403931,123.4035416,119.8457031,116.281311,112.9893494,109.1171112,,106.2041931,,,107.4354706,110.2409668,113.4654999,,,104.7535095,109.3653564,112.9970474,113.9523926,112.4739227,110.7839813,110.088768,108.7339478,103.9189682,104.1251297,,
Cote d'Ivoire,CIV,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,60.35948944,62.11529922,61.60704041,62.66645813,63.61412811,63.98072052,63.92832947,66.17288971,69.19892883,72.21614838,73.9000473,75.75254822,76.24771881,75.92460632,74.02851868,72.01316071,71.16824341,70.13020325,70.39103699,70.98552704,70.89964294,69.42201233,68.8474884,67.55937195,69.67977905,70.30516052,70.81194305,71.78513336,72.68663788,74.85083771,74.27895355,76.50718689,76.95688629,72.4408493,,,69.16043091,69.65470886,73.61167908,72.95069122,,81.5593338,84.99391174,86.54437256,89.60569,93.63452148,,
Cameroon,CMR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,89.38262177,86.77987671,86.95497131,87.88600159,89.97312927,91.23535156,89.87883759,90.93080902,91.48429871,91.92095184,94.37339783,95.40818024,98.02185822,96.5175705,97.67523193,98.84538269,100.5199432,101.1723328,97.72203064,97.31208038,94.75829315,88.99952698,,82.14006042,79.93013,73.38243866,76.74417114,78.72663116,81.00920105,83.14260101,98.14322662,97.9571991,97.9484024,102.2406006,100.3402328,99.31360626,101.3080215,101.6446762,103.871727,106.1925278,105.9060211,110.8113098,,113.5502396,117.1338577,,
"Congo, Dem. Rep.",COD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,96.49030304,96.29213715,96.49823761,95.58305359,94.7006073,95.43708038,95.04776001,95.64002228,95.85269928,96.42465973,97.47252655,98.12886047,98.84278107,99.68932343,94.49433899,94.97901917,82.37724304,83.55741882,,61.27854919,78.66371155,76.28096771,76.77887726,74.47261047,78.47570801,,,63.34833908,51.29423904,,,64.08535004,,,,,88.94091034,96.94863892,96.1054306,95.74353027,97.03485107,101.4593811,102.9025879,106.9730911,,,
"Congo, Rep.",COG,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,112.7335587,118.1925964,120.6064606,123.0162964,124.6723785,125.5621033,125.5665512,126.8309097,127.1079788,131.1772919,129.5357666,130.4092102,130.9998322,132.7737427,133.0560303,134.3012085,136.6200409,130.966507,128.9118347,125.5598221,123.8280792,121.0047379,123.421257,119.6385193,120.380928,113.5282898,111.7348633,93.74478912,59.38988113,88.27317047,103.7705078,106.3671188,100.7434464,112.5652313,111.8525925,112.1687469,109.6132126,107.2432785,111.0634689,113.0668793,113.3167725,110.8884583,,,,,
Colombia,COL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,102.5198669,105.1225967,105.347908,107.353653,106.6100006,108.0313873,108.8181381,111.2907028,114.9782562,118.6600418,115.782341,118.0808029,109.6554031,109.4154663,107.429512,105.349968,102.0960464,102.8689575,102.2190018,101.8723907,101.6860123,101.9926224,106.149353,107.3368301,108.3128281,109.3637314,114.5757599,,119.2934265,119.6319504,120.9109421,118.9821091,120.98703,,125.0216217,127.5044098,128.7162933,129.4152069,129.4988861,129.6851501,124.2846375,120.5187302,116.5612106,116.6210709,113.7466202,113.5627213,,
Comoros,COM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,39.10647964,39.65486908,50.05857086,56.57762909,68.25695801,83.49963379,95.50427246,,104.4944763,,116.728569,,112.5723419,109.6498184,106.5871201,109.3020172,99.4882431,99.30815125,97.85482025,96.32727814,99.79718018,103.9373398,97.93328094,99.85375214,,95.27316284,,99.52773285,91.90709686,102.2122803,,111.2042465,109.5902176,107.4060287,,,102.7860489,107.2590408,,,106.3637238,,105.2490463,103.1701508,,,
Cabo Verde,CPV,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,56.99813843,67.8286438,82.26920319,94.13198853,100.1505508,124.8535538,117.2316132,116.1412506,114.9644318,113.5756912,112.6682587,112.1012497,106.4053574,112.6146317,114.3629532,116.0361481,119.3326569,122.432373,125.0396881,126.0927811,125.4094467,,,123.1633301,,,,121.7492218,120.2237625,117.5800323,115.6771698,115.1781387,113.5362473,111.2929611,110.2146301,110.4459381,110.124939,110.538208,110.8786087,111.6826019,112.7966232,113.2207336,114.2315216,113.1533585,109.8879013,,
Costa Rica,CRI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,108.0521622,107.2850418,107.9373703,108.9699631,106.6237488,104.8111801,106.1674271,106.9984283,105.7820129,105.2275696,104.7254562,105.2317581,102.6445694,101.1491776,100.1359329,99.92015076,101.0802002,101.0939484,102.0531693,102.1173325,102.4019012,103.7965088,105.2254333,106.0052185,106.4380722,107.2433701,108.1173019,108.309288,108.4248581,116.2200317,112.6095963,112.8374329,111.7081833,,115.4069977,112.9710388,114.7821274,114.0111237,115.4865723,117.0318069,116.9942017,115.9748764,114.5540466,111.833313,110.7868729,109.8176575,,
Caribbean small states,CSS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,108.9863663,108.7982101,109.8174286,107.8242264,108.5842133,105.3486176,104.9392471,107.5292664,107.5869522,107.312767,104.9526062,103.7354965,104.8234863,105.0575104,104.3941116,104.6469727,104.6170425,106.1268311,106.2925186,107.6247635,105.6128998,103.9696579,103.9913712,103.76931,104.2869263,103.6403503,103.1409912,103.2454605,102.779747,101.4715271,101.768837,100.3158493,99.19061279,99.67922211,100.856102,100.3907928,100.5839615,98.22818756,100.0090027,99.81169128,98.64256287,99.41963196,99.94374084,99.51706696,99.75256348,,,
Cuba,CUB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,116.6294937,116.2308273,118.3780136,119.1322327,120.6118622,122.0987778,120.7937393,118.4411697,114.7202835,110.3509674,105.9463272,103.7466125,104.2218475,103.7807922,102.2075806,101.9667969,102.6026611,101.8318405,101.0218506,99.70939636,98.0556488,99.63571167,100.0678482,101.7018585,101.2362137,104.9663315,104.4918823,102.1577072,102.0009995,101.3159866,100.6418991,100.4446716,98.44241333,98.59755707,98.86559296,99.23407745,100.0514297,100.5800934,102.259903,102.4280167,101.358429,99.84461212,97.55180359,98.11347198,97.55092621,,
Curacao,CUW,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.2441864,,,,
Cayman Islands,CYM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
